Date,Value
5/16/1978,99.22000125
5/17/1978,99.47499825
5/18/1978,99.112501
5/19/1978,98.3050005
5/22/1978,98.57250025
5/23/1978,98.459999
5/24/1978,97.20749875
5/25/1978,96.99500275
5/26/1978,96.6325015
5/30/1978,96.65500075
5/31/1978,97.1425
6/1/1978,97.2924975
6/2/1978,97.754999
6/5/1978,99.0824985
6/6/1978,100.5024988
6/7/1978,100.1525005
6/8/1978,100.272501
6/9/1978,100.0375003
6/12/1978,99.81000125
6/13/1978,99.3825015
6/14/1978,99.6550005
6/15/1978,98.83250025
6/16/1978,97.862497
6/19/1978,97.34499925
6/20/1978,96.98250025
6/21/1978,96.17
6/22/1978,96.13249975
6/23/1978,96.13999925
6/26/1978,95.204998
6/27/1978,94.7625005
6/28/1978,95.152502
6/29/1978,95.557501
6/30/1978,95.48250025
7/3/1978,95.2225
7/5/1978,94.58499725
7/6/1978,94.25249875
7/7/1978,94.637499
7/10/1978,95.02749825
7/11/1978,95.65249825
7/12/1978,96.125
7/13/1978,96.1425
7/14/1978,96.8999995
7/17/1978,97.85999875
7/18/1978,97.2875005
7/19/1978,97.52750225
7/20/1978,98.205
7/21/1978,97.842499
7/24/1978,97.57999975
7/25/1978,98.02250075
7/26/1978,99.080002
7/27/1978,99.34749975
7/28/1978,99.73750125
7/31/1978,100.3075008
8/1/1978,100.6875
8/2/1978,101.7425003
8/3/1978,103.665001
8/4/1978,103.7124995
8/7/1978,103.834999
8/8/1978,103.6275003
8/9/1978,104.4825
8/10/1978,104.0925008
8/11/1978,103.7849998
8/14/1978,104.0775013
8/15/1978,103.7649993
8/16/1978,104.2650015
8/17/1978,105.0849993
8/18/1978,105.0050028
8/21/1978,104.3150003
8/22/1978,104.0324993
8/23/1978,104.7550013
8/24/1978,105.035002
8/25/1978,104.9750005
8/28/1978,104.4025003
8/29/1978,103.652498
8/30/1978,103.4624995
8/31/1978,103.3675003
9/1/1978,103.4925003
9/5/1978,104.0774995
9/6/1978,105.1475008
9/7/1978,105.5124988
9/8/1978,106.2450008
9/11/1978,107.0600013
9/12/1978,106.8675003
9/13/1978,106.7624988
9/14/1978,105.7074985
9/15/1978,104.4750005
9/18/1978,103.7775003
9/19/1978,102.9200003
9/20/1978,102.2075005
9/21/1978,101.7075025
9/22/1978,101.8899993
9/25/1978,101.7775003
9/26/1978,102.302502
9/27/1978,102.2625028
9/28/1978,101.7350005
9/29/1978,102.307501
10/2/1978,102.7624988
10/3/1978,102.8249988
10/4/1978,102.6949998
10/5/1978,103.2424985
10/6/1978,103.4599993
10/9/1978,104.0774975
10/10/1978,104.5774995
10/11/1978,104.8225
10/12/1978,105.2299993
10/13/1978,104.7374993
10/16/1978,103.5749988
10/17/1978,101.6074998
10/18/1978,100.8500003
10/19/1978,99.9725
10/20/1978,98.397501
10/23/1978,97.8999975
10/24/1978,97.937498
10/25/1978,97.422499
10/26/1978,96.659998
10/27/1978,95.38500025
10/30/1978,94.1974985
10/31/1978,94.182501
11/1/1978,95.629999
11/2/1978,96.15249825
11/3/1978,95.88750075
11/6/1978,95.674999
11/7/1978,94.12249925
11/8/1978,93.982498
11/9/1978,94.54499825
11/10/1978,94.629999
11/13/1978,93.93999875
11/14/1978,92.72999775
11/15/1978,92.8724995
11/16/1978,93.272499
11/17/1978,94.187498
11/20/1978,94.955
11/21/1978,95.1450005
11/22/1978,95.2350025
11/24/1978,95.60500125
11/27/1978,95.8674985
11/28/1978,95.63249975
11/29/1978,94.26749975
11/30/1978,94.17
12/1/1978,95.74750125
12/4/1978,96.19000075
12/5/1978,96.7924995
12/6/1978,97.585001
12/7/1978,97.3125
12/8/1978,96.83250025
12/11/1978,96.842499
12/12/1978,96.887499
12/13/1978,96.3274975
12/14/1978,95.9349995
12/15/1978,95.63249975
12/18/1978,93.68500125
12/19/1978,93.89500025
12/20/1978,94.454998
12/21/1978,94.790001
12/22/1978,95.61749875
12/26/1978,96.927498
12/27/1978,96.9575025
12/28/1978,96.48750125
12/29/1978,96.2250005
1/2/1979,96.255001
1/3/1979,97.49
1/4/1979,98.33
1/5/1979,98.9375
1/8/1979,98.76500125
1/9/1979,99.17750175
1/10/1979,99.0324995
1/11/1979,98.807499
1/12/1979,99.870001
1/15/1979,100.3325003
1/16/1979,100.0349998
1/17/1979,99.317501
1/18/1979,99.6150015
1/19/1979,99.8150005
1/22/1979,99.7250005
1/23/1979,100.2250003
1/24/1979,100.4349995
1/25/1979,100.750002
1/26/1979,101.6674995
1/29/1979,101.682501
1/30/1979,101.3375015
1/31/1979,100.465002
2/1/1979,99.8199995
2/2/1979,99.7699985
2/5/1979,98.449999
2/6/1979,98.09
2/7/1979,97.44750225
2/8/1979,97.43500175
2/9/1979,97.825001
2/12/1979,97.9175015
2/13/1979,98.7525005
2/14/1979,98.91250025
2/15/1979,98.6725005
2/16/1979,98.68500125
2/20/1979,99.004999
2/21/1979,99.3125
2/22/1979,98.6224995
2/23/1979,97.9750005
2/26/1979,97.73249825
2/27/1979,96.78000075
2/28/1979,96.11999875
3/1/1979,96.61000075
3/2/1979,96.965002
3/5/1979,97.68999875
3/6/1979,97.95500025
3/7/1979,98.3025015
3/8/1979,98.9850005
3/9/1979,99.705002
3/12/1979,99.4524995
3/13/1979,99.82499875
3/14/1979,99.8024995
3/15/1979,99.81250025
3/16/1979,100.3100015
3/19/1979,101.01
3/20/1979,100.727499
3/21/1979,100.7750015
3/22/1979,101.5925008
3/23/1979,101.664999
3/26/1979,101.2524985
3/27/1979,101.7600003
3/28/1979,102.4125005
3/29/1979,102.0900003
3/30/1979,101.789999
4/2/1979,101.0399993
4/3/1979,101.695
4/4/1979,102.7350028
4/5/1979,102.9175015
4/6/1979,103.2425003
4/9/1979,102.9725
4/10/1979,103.1149998
4/11/1979,102.8349973
4/12/1979,102.1474993
4/16/1979,101.4524995
4/17/1979,101.2375013
4/18/1979,101.5324993
4/19/1979,101.5649988
4/20/1979,101.1949998
4/23/1979,101.3700008
4/24/1979,102.0449983
4/25/1979,102.3899995
4/26/1979,102.250002
4/27/1979,101.7925015
4/30/1979,101.6775018
5/1/1979,101.7900008
5/2/1979,101.67
5/3/1979,101.8374998
5/4/1979,101.25
5/7/1979,99.6350005
5/8/1979,98.932499
5/9/1979,99.28499975
5/10/1979,98.9574985
5/11/1979,98.49749775
5/14/1979,98.30999775
5/15/1979,98.17499925
5/16/1979,98.2124995
5/17/1979,99.2175005
5/18/1979,99.98250175
5/21/1979,100.0475005
5/22/1979,100.2574995
5/23/1979,100.334999
5/24/1979,99.85
5/25/1979,100.0874995
5/29/1979,100.147501
5/30/1979,99.55000125
5/31/1979,99.02250125
6/1/1979,99.12999925
6/4/1979,99.21500025
6/5/1979,100.0450003
6/6/1979,101.0650005
6/7/1979,101.6950018
6/8/1979,101.6050015
6/11/1979,101.637501
6/12/1979,102.5524998
6/13/1979,102.6425
6/14/1979,102.0449983
6/15/1979,102.1124973
6/18/1979,101.795
6/19/1979,101.5825008
6/20/1979,101.5825003
6/21/1979,101.914997
6/22/1979,102.4500008
6/25/1979,102.272499
6/26/1979,101.7649993
6/27/1979,102.0424998
6/28/1979,102.6100008
6/29/1979,102.8550015
7/2/1979,102.3374998
7/3/1979,101.989998
7/5/1979,102.2474973
7/6/1979,103.0200025
7/9/1979,104.1300013
7/10/1979,104.3399983
7/11/1979,103.7624988
7/12/1979,103.0675008
7/13/1979,102.3724995
7/16/1979,102.5174983
7/17/1979,102.2249988
7/18/1979,101.4825
7/19/1979,101.6900005
7/20/1979,101.7024998
7/23/1979,101.5949973
7/24/1979,101.799999
7/25/1979,102.5850008
7/26/1979,103.0374983
7/27/1979,102.9974993
7/30/1979,103.0749988
7/31/1979,103.5275003
8/1/1979,103.9224988
8/2/1979,104.2199973
8/3/1979,104.0149995
8/6/1979,104.0675013
8/7/1979,105.0750028
8/8/1979,105.9174995
8/9/1979,105.6525
8/10/1979,105.8724998
8/13/1979,107.0000003
8/14/1979,107.392498
8/15/1979,107.789999
8/16/1979,108.2249983
8/17/1979,108.1450003
8/20/1979,108.5350018
8/21/1979,108.897501
8/22/1979,108.887499
8/23/1979,108.8324985
8/24/1979,108.4974995
8/27/1979,108.924999
8/28/1979,109.0699998
8/29/1979,108.9974978
8/30/1979,109.007498
8/31/1979,109.1800005
9/4/1979,108.3475018
9/5/1979,106.5400008
9/6/1979,106.7075005
9/7/1979,107.2250003
9/10/1979,107.9375
9/11/1979,107.8275013
9/12/1979,107.6150018
9/13/1979,107.8149988
9/14/1979,108.3775003
9/17/1979,109.0149995
9/18/1979,108.289999
9/19/1979,108.2049983
9/20/1979,109.2674998
9/21/1979,110.505001
9/24/1979,110.035002
9/25/1979,109.4375
9/26/1979,110.0650005
9/27/1979,110.0275
9/28/1979,109.7249985
10/1/1979,108.6599998
10/2/1979,109.0649988
10/3/1979,109.6224973
10/4/1979,109.9274978
10/5/1979,110.9400008
10/8/1979,110.6574995
10/9/1979,107.8824995
10/10/1979,105.0175018
10/11/1979,105.0950013
10/12/1979,104.9375
10/15/1979,103.8199998
10/16/1979,103.3600008
10/17/1979,103.465
10/18/1979,103.6350003
10/19/1979,102.5
10/22/1979,100.6324978
10/23/1979,100.5100003
10/24/1979,100.4575005
10/25/1979,100.3474998
10/26/1979,100.3674985
10/29/1979,100.7424985
10/30/1979,101.6550008
10/31/1979,102.2574998
11/1/1979,102.1399995
11/2/1979,102.5524998
11/5/1979,102.057501
11/6/1979,101.449999
11/7/1979,100.3075008
11/8/1979,100.165001
11/9/1979,101.2125015
11/12/1979,102.5025005
11/13/1979,103.2700003
11/14/1979,103.0925005
11/15/1979,103.889999
11/16/1979,103.9274998
11/19/1979,104.067501
11/20/1979,104.0425013
11/21/1979,103.4625013
11/23/1979,104.312498
11/26/1979,105.9750023
11/27/1979,106.6774995
11/28/1979,106.4974995
11/29/1979,106.8974973
11/30/1979,106.422501
12/3/1979,105.927502
12/4/1979,106.3825018
12/5/1979,107.25
12/6/1979,107.6075
12/7/1979,107.8274995
12/10/1979,107.5274985
12/11/1979,107.6324998
12/12/1979,107.5274985
12/13/1979,107.539999
12/14/1979,108.3624993
12/17/1979,109.2350008
12/18/1979,108.8225023
12/19/1979,108.0774995
12/20/1979,108.2749998
12/21/1979,107.8999995
12/24/1979,107.5325013
12/26/1979,107.717501
12/27/1979,107.8449993
12/28/1979,107.8925
12/31/1979,107.8924998
1/2/1980,106.8550013
1/3/1980,105.0800018
1/4/1980,105.977499
1/7/1980,106.7325003
1/8/1980,107.8349993
1/9/1980,109.375
1/10/1980,109.567501
1/11/1980,109.965
1/14/1980,110.2699983
1/15/1980,110.7249983
1/16/1980,111.3675003
1/17/1980,110.8925
1/18/1980,110.847498
1/21/1980,111.682501
1/22/1980,111.907499
1/23/1980,112.452501
1/24/1980,113.8399983
1/25/1980,113.529999
1/28/1980,114.2600003
1/29/1980,114.4299985
1/30/1980,114.6224995
1/31/1980,115.0774995
2/1/1980,114.4875013
2/4/1980,114.8325025
2/5/1980,114.1075023
2/6/1980,115.1500018
2/7/1980,116.272501
2/8/1980,117.1525003
2/11/1980,117.6075003
2/12/1980,117.2950023
2/13/1980,118.5325013
2/14/1980,117.6250018
2/15/1980,115.7325003
2/19/1980,114.7574995
2/20/1980,115.5774993
2/21/1980,116.022501
2/22/1980,115.0524998
2/25/1980,113.9525013
2/26/1980,113.5925025
2/27/1980,113.3475018
2/28/1980,112.4399985
2/29/1980,112.9750005
3/3/1980,113.1275005
3/4/1980,112.3800013
3/5/1980,112.1075
3/6/1980,109.7299995
3/7/1980,107.6250003
3/10/1980,106.5475008
3/11/1980,107.2525005
3/12/1980,107.1175005
3/13/1980,106.2850018
3/14/1980,105.3875008
3/17/1980,103.635002
3/18/1980,103.0524995
3/19/1980,104.3699988
3/20/1980,103.779999
3/21/1980,102.6775018
3/24/1980,100.629999
3/25/1980,99.2350005
3/26/1980,99.29750025
3/27/1980,97.6775015
3/28/1980,99.5125005
3/31/1980,101.3599988
4/1/1980,102.0999983
4/2/1980,102.545
4/3/1980,102.369999
4/7/1980,101.085001
4/8/1980,100.6249998
4/9/1980,102.2299995
4/10/1980,103.7500003
4/11/1980,104.0550005
4/14/1980,103.1574993
4/15/1980,102.8149983
4/16/1980,102.4299983
4/17/1980,101.2300015
4/18/1980,100.9100018
4/21/1980,100.1400013
4/22/1980,102.2674983
4/23/1980,103.7700005
4/24/1980,104.1225013
4/25/1980,104.5375008
4/28/1980,105.5575008
4/29/1980,105.7649995
4/30/1980,105.8425008
5/1/1980,105.8325005
5/2/1980,105.4750005
5/5/1980,105.8575
5/6/1980,106.455
5/7/1980,106.8450013
5/8/1980,106.7074985
5/9/1980,105.3074988
5/12/1980,104.6200008
5/13/1980,105.5700015
5/14/1980,106.76
5/15/1980,106.9749985
5/16/1980,107.1199988
5/19/1980,107.4899995
5/20/1980,107.6075
5/21/1980,107.5475008
5/22/1980,108.4500005
5/23/1980,110.0025025
5/27/1980,111.1675015
5/28/1980,111.6499998
5/29/1980,111.2074988
5/30/1980,110.4825003
6/2/1980,111.0525
6/3/1980,110.6674995
6/4/1980,111.6975003
6/5/1980,112.914999
6/6/1980,113.0249998
6/9/1980,113.5249995
6/10/1980,114.2600003
6/11/1980,115.3850003
6/12/1980,115.7074988
6/13/1980,115.7349988
6/16/1980,115.869999
6/17/1980,116.102499
6/18/1980,115.9749985
6/19/1980,115.5225013
6/20/1980,114.1850018
6/23/1980,114.2999993
6/24/1980,114.7900008
6/25/1980,116.0750008
6/26/1980,116.617502
6/27/1980,116.045
6/30/1980,114.9575005
7/1/1980,114.539999
7/2/1980,115.3525008
7/3/1980,116.6075
7/7/1980,117.8899993
7/8/1980,118.0774995
7/9/1980,118.1099985
7/10/1980,117.4699993
7/11/1980,117.3649978
7/14/1980,118.9174995
7/15/1980,119.9300003
7/16/1980,119.585001
7/17/1980,120.5849988
7/18/1980,121.8875005
7/21/1980,122.1375008
7/22/1980,122.4950008
7/23/1980,122.077501
7/24/1980,121.8825015
7/25/1980,121.1175003
7/28/1980,121.0024988
7/29/1980,121.8950005
7/30/1980,122.4300023
7/31/1980,121.4099998
8/1/1980,121.334999
8/4/1980,120.8099993
8/5/1980,120.942499
8/6/1980,121.0600013
8/7/1980,122.6150018
8/8/1980,123.7400018
8/11/1980,124.137499
8/12/1980,124.41
8/13/1980,123.557499
8/14/1980,124.2075005
8/15/1980,125.5375005
8/18/1980,124.1924993
8/19/1980,122.9899995
8/20/1980,123.137499
8/21/1980,124.7074988
8/22/1980,126.1099988
8/25/1980,125.5275005
8/26/1980,125.0750008
8/27/1980,124.067499
8/28/1980,122.780001
8/29/1980,122.1324998
9/2/1980,123.0674993
9/3/1980,125.0725023
9/4/1980,125.914999
9/5/1980,125.125
9/8/1980,124.159998
9/9/1980,123.4599993
9/10/1980,124.6074983
9/11/1980,125.2850018
9/12/1980,125.6675015
9/15/1980,125.4124983
9/16/1980,126.3349993
9/17/1980,127.9149973
9/18/1980,128.8199978
9/19/1980,128.887499
9/22/1980,129.6324995
9/23/1980,130.137497
9/24/1980,129.8974953
9/25/1980,129.6875
9/26/1980,126.9949988
9/29/1980,124.307503
9/30/1980,124.6574993
10/1/1980,126.2824993
10/2/1980,127.5200003
10/3/1980,128.8775005
10/6/1980,130.7025033
10/7/1980,131.4275018
10/8/1980,131.427498
10/9/1980,131.3974953
10/10/1980,130.7649955
10/13/1980,131.0374985
10/14/1980,132.1950035
10/15/1980,132.9150008
10/16/1980,133.3600005
10/17/1980,131.7575033
10/20/1980,131.8450013
10/21/1980,132.3099978
10/22/1980,131.8374975
10/23/1980,130.7149963
10/24/1980,129.4925003
10/27/1980,128.7525003
10/28/1980,127.7875005
10/29/1980,128.2350028
10/30/1980,127.1725028
10/31/1980,126.822502
11/3/1980,128.3975008
11/5/1980,132.130001
11/6/1980,129.9350015
11/7/1980,128.9774993
11/10/1980,129.3399965
11/11/1980,130.6299975
11/12/1980,133.0924988
11/13/1980,135.6025008
11/14/1980,136.9300003
11/17/1980,137.0649988
11/18/1980,139.1100008
11/19/1980,139.644997
11/20/1980,139.6224975
11/21/1980,139.7125015
11/24/1980,138.2850003
11/25/1980,138.9725
11/26/1980,140.0150033
11/28/1980,140.3074988
12/1/1980,138.7850038
12/2/1980,136.665001
12/3/1980,136.7999993
12/4/1980,136.6699983
12/5/1980,134.9199983
12/8/1980,131.675003
12/9/1980,130.4449998
12/10/1980,129.6674995
12/11/1980,127.417498
12/12/1980,128.4299988
12/15/1980,129.6624985
12/16/1980,129.9000015
12/17/1980,131.8250005
12/18/1980,133.419998
12/19/1980,133.125
12/22/1980,134.7599985
12/23/1980,135.6424983
12/24/1980,135.4700013
12/26/1980,136.1675033
12/29/1980,135.8675005
12/30/1980,135.2274973
12/31/1980,135.5349963
1/2/1981,135.9524995
1/5/1981,137.3525008
1/6/1981,138.0475005
1/7/1981,134.8550033
1/8/1981,134.0500033
1/9/1981,133.252499
1/12/1981,133.9174995
1/13/1981,133.1925008
1/14/1981,133.664997
1/15/1981,133.8199995
1/16/1981,134.5625038
1/19/1981,134.6274988
1/20/1981,133.1449968
1/21/1981,131.354996
1/22/1981,130.7324985
1/23/1981,130.2074968
1/26/1981,129.954998
1/27/1981,130.5574988
1/28/1981,130.9225005
1/29/1981,130.3325003
1/30/1981,130.0125008
2/2/1981,127.922499
2/3/1981,127.545002
2/4/1981,128.5125028
2/5/1981,129.175001
2/6/1981,130.267502
2/9/1981,129.9675025
2/10/1981,129.1875035
2/11/1981,128.7500015
2/12/1981,127.862501
2/13/1981,127.2100008
2/17/1981,127.4925003
2/18/1981,128.1574975
2/19/1981,127.5350018
2/20/1981,126.3750023
2/23/1981,126.9750003
2/24/1981,127.4974975
2/25/1981,127.7225018
2/26/1981,129.3925018
2/27/1981,130.685005
3/2/1981,131.5975
3/3/1981,131.2374995
3/4/1981,130.7650033
3/5/1981,130.4650003
3/6/1981,129.8799975
3/9/1981,130.5750005
3/10/1981,130.9850005
3/11/1981,130.0825005
3/12/1981,131.614998
3/13/1981,133.5550003
3/16/1981,133.8100015
3/17/1981,134.3724975
3/18/1981,134.1500015
3/19/1981,133.8549995
3/20/1981,133.8325005
3/23/1981,134.920002
3/24/1981,135.465
3/25/1981,135.755001
3/26/1981,136.7625008
3/27/1981,135.4300003
3/30/1981,134.5774958
3/31/1981,135.627495
4/1/1981,136.2924995
4/2/1981,136.4425048
4/3/1981,135.8800008
4/6/1981,134.4850008
4/7/1981,134.017502
4/8/1981,134.2049983
4/9/1981,134.3424988
4/10/1981,134.6474955
4/13/1981,133.7024995
4/14/1981,132.859997
4/15/1981,133.4599953
4/16/1981,134.5299988
4/20/1981,134.897499
4/21/1981,134.8875008
4/22/1981,134.1574973
4/23/1981,134.2199973
4/24/1981,134.4900015
4/27/1981,135.3274995
4/28/1981,134.75
4/29/1981,133.4725035
4/30/1981,133.0375023
5/1/1981,132.7824975
5/4/1981,130.9599993
5/5/1981,130.3125
5/6/1981,130.8925018
5/7/1981,131.267502
5/8/1981,131.715
5/11/1981,130.677502
5/12/1981,130.0950013
5/13/1981,130.6900025
5/14/1981,130.9725
5/15/1981,131.852501
5/18/1981,132.4624975
5/19/1981,132.1574973
5/20/1981,131.9274978
5/21/1981,131.869999
5/22/1981,131.5374985
5/26/1981,132.010002
5/27/1981,133.260002
5/28/1981,133.5349998
5/29/1981,132.9799995
6/1/1981,132.7775
6/2/1981,131.4575005
6/3/1981,130.3675003
6/4/1981,130.9000055
6/5/1981,131.5825005
6/8/1981,132.357498
6/9/1981,132.1125028
6/10/1981,132.2050015
6/11/1981,132.9900018
6/12/1981,133.6824988
6/15/1981,133.8875008
6/16/1981,132.762497
6/17/1981,132.5649988
6/18/1981,132.470001
6/19/1981,131.917503
6/22/1981,132.215
6/23/1981,132.6100008
6/24/1981,132.8899995
6/25/1981,132.887501
6/26/1981,132.7075008
6/29/1981,132.2874985
6/30/1981,131.5200005
7/1/1981,130.4275015
7/2/1981,129.1824988
7/6/1981,127.8600023
7/7/1981,127.9000033
7/8/1981,128.270004
7/9/1981,128.817503
7/10/1981,129.369999
7/13/1981,129.6549985
7/14/1981,129.5524978
7/15/1981,130.0899963
7/16/1981,130.3199998
7/17/1981,130.5475005
7/20/1981,129.475004
7/21/1981,128.4350013
7/22/1981,127.9724978
7/23/1981,127.1874983
7/24/1981,128.070002
7/27/1981,129.3499988
7/28/1981,129.4399985
7/29/1981,129.1899985
7/30/1981,129.6024975
7/31/1981,130.5774995
8/3/1981,130.6399993
8/4/1981,130.6874965
8/5/1981,131.9999963
8/6/1981,132.7724988
8/7/1981,132.0974998
8/10/1981,132.1100005
8/11/1981,133.2775
8/12/1981,133.7899973
8/13/1981,133.5049975
8/14/1981,133.0600015
8/17/1981,131.8700025
8/18/1981,130.540001
8/19/1981,130.197502
8/20/1981,130.690002
8/21/1981,129.9199983
8/24/1981,126.9249973
8/25/1981,124.8499985
8/26/1981,125.062498
8/27/1981,124.1700003
8/28/1981,123.8824995
8/31/1981,123.6850015
9/1/1981,122.829998
9/2/1981,123.4074995
9/3/1981,122.4275
9/4/1981,120.5224993
9/8/1981,118.755001
9/9/1981,118.1850015
9/10/1981,119.7625008
9/11/1981,120.7924995
9/14/1981,120.9850008
9/15/1981,120.3674988
9/16/1981,119.1324998
9/17/1981,118.1300013
9/18/1981,116.5700015
9/21/1981,116.6525003
9/22/1981,117.01
9/23/1981,115.6525
9/24/1981,115.6125013
9/25/1981,113.4475
9/28/1981,113.58
9/29/1981,115.9925003
9/30/1981,115.9425008
10/1/1981,116.4800015
10/2/1981,118.4175018
10/5/1981,119.7550013
10/6/1981,119.5925005
10/7/1981,120.414999
10/8/1981,121.7325003
10/9/1981,121.9174978
10/12/1981,121.2999993
10/13/1981,121.08
10/14/1981,119.7325
10/15/1981,119.2750015
10/16/1981,119.4349993
10/19/1981,118.9000013
10/20/1981,119.8325005
10/21/1981,120.4174993
10/22/1981,119.7499998
10/23/1981,118.9849985
10/26/1981,118.1425
10/27/1981,118.920002
10/28/1981,119.522499
10/29/1981,119.2549993
10/30/1981,120.477499
11/2/1981,123.509998
11/3/1981,124.414999
11/4/1981,124.795
11/5/1981,124.2650013
11/6/1981,123.022499
11/9/1981,122.919998
11/10/1981,123.1725005
11/11/1981,122.7374993
11/12/1981,123.2525003
11/13/1981,122.3824998
11/16/1981,120.6624983
11/17/1981,120.6674998
11/18/1981,120.6700023
11/19/1981,120.5149993
11/20/1981,121.2849978
11/23/1981,121.7899988
11/24/1981,122.5925005
11/25/1981,123.9800015
11/27/1981,124.6199988
11/30/1981,125.6474988
12/1/1981,126.1474988
12/2/1981,125.3549993
12/3/1981,124.8199995
12/4/1981,125.955002
12/7/1981,125.7575015
12/8/1981,124.8199998
12/9/1981,125.1175003
12/10/1981,125.5825003
12/11/1981,125.3050003
12/14/1981,123.4225008
12/15/1981,122.8449995
12/16/1981,122.7000008
12/17/1981,122.7875005
12/18/1981,123.637501
12/21/1981,123.6799983
12/22/1981,123.1449983
12/23/1981,122.5899983
12/24/1981,122.3699993
12/28/1981,122.4750005
12/29/1981,121.99
12/30/1981,122.0300008
12/31/1981,122.460001
1/4/1982,122.6225013
1/5/1982,121.2100013
1/6/1982,119.4174995
1/7/1982,118.9224985
1/8/1982,119.4050005
1/11/1982,118.2849998
1/12/1982,116.4375
1/13/1982,115.7199993
1/14/1982,115.1975003
1/15/1982,116.0275
1/18/1982,116.5225008
1/19/1982,116.7150003
1/20/1982,115.5424995
1/21/1982,115.6349983
1/22/1982,115.5599995
1/25/1982,115.0874995
1/26/1982,115.4225005
1/27/1982,115.4774988
1/28/1982,117.617498
1/29/1982,119.834999
2/1/1982,118.6349985
2/2/1982,117.9625018
2/3/1982,117.300001
2/4/1982,116.317499
2/5/1982,116.92
2/8/1982,115.727499
2/9/1982,114.0699998
2/10/1982,114.352501
2/11/1982,114.522501
2/12/1982,114.4749983
2/16/1982,113.7824975
2/17/1982,113.9524993
2/18/1982,113.880001
2/19/1982,113.4875013
2/22/1982,112.727499
2/23/1982,111.397499
2/24/1982,112.3924998
2/25/1982,113.4950008
2/26/1982,113.0925008
3/1/1982,113.15
3/2/1982,113.205
3/3/1982,111.4800013
3/4/1982,110.3374978
3/5/1982,109.6074983
3/8/1982,108.6924973
3/9/1982,108.0549983
3/10/1982,109.3275013
3/11/1982,109.5050013
3/12/1982,108.0375005
3/15/1982,108.8799993
3/16/1982,109.5549985
3/17/1982,109.1425
3/18/1982,109.8125
3/19/1982,110.5349998
3/22/1982,111.8849983
3/23/1982,113.2800008
3/24/1982,113.2650013
3/25/1982,113.1149998
3/26/1982,112.4600008
3/29/1982,111.9900018
3/30/1982,112.2399998
3/31/1982,112.1799985
4/1/1982,112.862501
4/2/1982,114.5875018
4/5/1982,114.9225025
4/6/1982,114.9274998
4/7/1982,115.4624998
4/8/1982,115.890001
4/12/1982,116.1000005
4/13/1982,116.0675013
4/14/1982,115.8275013
4/15/1982,116.0149995
4/16/1982,116.6349983
4/19/1982,116.8750003
4/20/1982,115.8025015
4/21/1982,115.5925025
4/22/1982,116.470001
4/23/1982,118.1224993
4/26/1982,118.9450015
4/27/1982,118.5150013
4/28/1982,117.5200023
4/29/1982,116.4725
4/30/1982,116.375
5/3/1982,116.3775008
5/4/1982,117.34
5/5/1982,117.7199993
5/6/1982,118.5025005
5/7/1982,119.2875003
5/10/1982,118.83
5/11/1982,118.9674988
5/12/1982,119.4349993
5/13/1982,118.6574993
5/14/1982,118.1550008
5/17/1982,117.2525008
5/18/1982,116.1499975
5/19/1982,115.3199998
5/20/1982,114.7199993
5/21/1982,114.9124983
5/24/1982,114.5874998
5/25/1982,114.9525015
5/26/1982,113.5175
5/27/1982,112.8675025
5/28/1982,112.2825013
6/1/1982,111.8450013
6/2/1982,111.880001
6/3/1982,111.9575005
6/4/1982,110.9049988
6/7/1982,109.9299983
6/8/1982,109.9724998
6/9/1982,109.1524983
6/10/1982,109.4049988
6/11/1982,110.870001
6/14/1982,110.3950005
6/15/1982,109.5650003
6/16/1982,109.4799995
6/17/1982,107.9850003
6/18/1982,107.3874988
6/21/1982,107.3424988
6/22/1982,107.755001
6/23/1982,109.2399975
6/24/1982,110.1975003
6/25/1982,109.4049988
6/28/1982,109.795
6/29/1982,110.1800003
6/30/1982,110.2649995
7/1/1982,109.119999
7/2/1982,108.0149993
7/6/1982,107.2424985
7/7/1982,107.2250005
7/8/1982,106.869999
7/9/1982,108.397501
7/12/1982,109.3900013
7/13/1982,109.4750003
7/14/1982,109.9100015
7/15/1982,110.6299993
7/16/1982,110.7175028
7/19/1982,111.2300015
7/20/1982,111.1399995
7/21/1982,111.834999
7/22/1982,111.3474998
7/23/1982,111.3150005
7/26/1982,110.6175025
7/27/1982,109.8500003
7/28/1982,108.5274983
7/29/1982,107.42
7/30/1982,107.3499983
8/2/1982,108.2224998
8/3/1982,108.5125008
8/4/1982,106.977501
8/5/1982,105.5300005
8/6/1982,104.4250013
8/9/1982,103.1650008
8/10/1982,103.1524983
8/11/1982,102.7300013
8/12/1982,102.657499
8/13/1982,103.129999
8/16/1982,104.3324988
8/17/1982,106.8925
8/18/1982,109.4050008
8/19/1982,108.9725
8/20/1982,111.1049995
8/23/1982,114.4725003
8/24/1982,115.7325
8/25/1982,116.540001
8/26/1982,118.4875013
8/27/1982,117.4199983
8/30/1982,117.040003
8/31/1982,118.602501
9/1/1982,118.9500008
9/2/1982,119.1724988
9/3/1982,121.7349988
9/7/1982,121.9800013
9/8/1982,121.9575005
9/9/1982,122.3200015
9/10/1982,121.2975005
9/13/1982,121.4174995
9/14/1982,122.8324985
9/15/1982,123.727499
9/16/1982,124.1449988
9/17/1982,123.1025008
9/20/1982,122.2675018
9/21/1982,123.7025013
9/22/1982,124.8274995
