Date,JPY
1/9/1997,116.36
1/10/1997,116.05
1/13/1997,116.45
1/14/1997,116.86
1/15/1997,116.85
1/16/1997,116.48
1/17/1997,117.3
1/20/1997,117.98
1/21/1997,117.9
1/22/1997,118.96
1/23/1997,119.31
1/24/1997,118.9
1/27/1997,119.5
1/28/1997,121.05
1/29/1997,122.16
1/30/1997,121.78
1/31/1997,121.4
2/3/1997,121.64
2/4/1997,122.43
2/5/1997,123.35
2/6/1997,123.73
2/7/1997,122.9
2/10/1997,122.75
2/11/1997,123.3
2/12/1997,124.22
2/13/1997,124.35
2/14/1997,124.3
2/17/1997,124.3
2/18/1997,123.85
2/19/1997,124.43
2/20/1997,122.42
2/21/1997,123.25
2/24/1997,122.18
2/25/1997,121.6
2/26/1997,122.02
2/27/1997,120.62
2/28/1997,120.1
3/3/1997,121.24
3/4/1997,122.14
3/5/1997,121.1
3/6/1997,121.12
3/7/1997,121.9
3/10/1997,121.6
3/11/1997,121.8
3/12/1997,122.1
3/13/1997,123.4
3/14/1997,123.4
3/17/1997,123.7
3/18/1997,122.45
3/19/1997,122.75
3/20/1997,123.72
3/21/1997,122.75
3/24/1997,122.94
3/25/1997,123.74
3/26/1997,124.05
3/27/1997,123.61
3/28/1997,124.08
3/31/1997,123.75
4/1/1997,121.73
4/2/1997,123.25
4/3/1997,122.57
4/4/1997,124.27
4/7/1997,125.69
4/8/1997,126.29
4/9/1997,126.8
4/10/1997,125.65
4/11/1997,126.1
4/14/1997,126.55
4/15/1997,126
4/16/1997,125.8
4/17/1997,125.9
4/18/1997,125.8
4/21/1997,125.36
4/22/1997,126.3
4/23/1997,126.05
4/24/1997,126.1
4/25/1997,126.25
4/28/1997,126.85
4/29/1997,126.83
4/30/1997,127.08
5/1/1997,126.5
5/2/1997,126.65
5/5/1997,126.62
5/6/1997,125.37
5/7/1997,125.1
5/8/1997,123.65
5/9/1997,120
5/12/1997,119.35
5/13/1997,118.44
5/14/1997,116.9
5/15/1997,115.75
5/16/1997,115.75
5/19/1997,115.62
5/20/1997,112.65
5/21/1997,114.25
5/22/1997,116.05
5/23/1997,115.5
5/26/1997,116.23
5/27/1997,116.62
5/28/1997,115.65
5/29/1997,116.3
5/30/1997,116.15
6/2/1997,116.6
6/3/1997,116
6/4/1997,116.35
6/5/1997,115.6
6/6/1997,114.2
6/9/1997,112.95
6/10/1997,112.25
6/11/1997,111.3
6/12/1997,114.25
6/13/1997,114.84
6/16/1997,113.18
6/17/1997,113.2
6/18/1997,113.5
6/19/1997,114.2
6/20/1997,114.9
6/23/1997,114.73
6/24/1997,114.8
6/25/1997,113.75
6/26/1997,113.15
6/27/1997,114.55
6/30/1997,114.55
7/1/1997,114.85
7/2/1997,114.4
7/3/1997,113.61
7/4/1997,114.2
7/7/1997,112.7
7/8/1997,113.23
7/9/1997,112.71
7/10/1997,113.1
7/11/1997,114.2
7/14/1997,113.78
7/15/1997,115.6
7/16/1997,115.55
7/17/1997,115.8
7/18/1997,115.45
7/21/1997,116.15
7/22/1997,115.1
7/23/1997,115.6
7/24/1997,116.02
7/25/1997,116.88
7/28/1997,117.8
7/29/1997,118.35
7/30/1997,118.15
7/31/1997,118.5
8/1/1997,118.4
8/4/1997,118.1
8/5/1997,119.2
8/6/1997,118.53
8/7/1997,118.38
8/8/1997,114.55
8/11/1997,116.1
8/12/1997,116.3
8/13/1997,115.7
8/14/1997,117.8
8/15/1997,117.35
8/18/1997,117.95
8/19/1997,118.2
8/20/1997,117.65
8/21/1997,117.14
8/22/1997,118.38
8/25/1997,118.7
8/26/1997,118
8/27/1997,118.72
8/28/1997,118.87
8/29/1997,120.85
9/1/1997,120.85
9/2/1997,121.47
9/3/1997,120.8
9/4/1997,121.05
9/5/1997,121.15
9/8/1997,121.1
9/9/1997,118.74
9/10/1997,119.07
9/11/1997,119.57
9/12/1997,120.95
9/15/1997,120.15
9/16/1997,121.22
9/17/1997,120.9
9/18/1997,121.8
9/19/1997,122.13
9/22/1997,121.81
9/23/1997,122.01
9/24/1997,120.25
9/25/1997,121.08
9/26/1997,121.15
9/29/1997,120.82
9/30/1997,120.5
10/1/1997,120.88
10/2/1997,121.7
10/3/1997,122.04
10/6/1997,121.9
10/7/1997,122.4
10/8/1997,121.1
10/9/1997,121.15
10/10/1997,120.05
10/13/1997,121
10/14/1997,121.66
10/15/1997,121
10/16/1997,119.67
10/17/1997,120.73
10/20/1997,121.1
10/21/1997,120.85
10/22/1997,120.75
10/23/1997,121.83
10/24/1997,122.08
10/27/1997,121.55
10/28/1997,120.53
10/29/1997,120.8
10/30/1997,119.99
10/31/1997,120.37
11/3/1997,121.42
11/4/1997,122
11/5/1997,123.06
11/6/1997,123.23
11/7/1997,124.3
11/10/1997,124.37
11/11/1997,124.8
11/12/1997,126.5
11/13/1997,125.76
11/14/1997,125.35
11/17/1997,125.55
11/18/1997,126.1
11/19/1997,127.01
11/20/1997,125.88
11/21/1997,126.47
11/24/1997,126.81
11/25/1997,127.26
11/26/1997,126.99
11/27/1997,126.9
11/28/1997,127.85
12/1/1997,128.55
12/2/1997,128.58
12/3/1997,128.76
12/4/1997,129.32
12/5/1997,130.22
12/8/1997,130.35
12/9/1997,129.71
12/10/1997,129.4
12/11/1997,129.79
12/12/1997,130.3
12/15/1997,130.83
12/16/1997,130.75
12/17/1997,127
12/18/1997,128.67
12/19/1997,129.23
12/22/1997,130.12
12/23/1997,129.23
12/24/1997,129.7
12/25/1997,130
12/26/1997,130.4
12/29/1997,129.32
12/30/1997,130.08
12/31/1997,130.61
1/2/1998,132.38
1/5/1998,133.55
1/6/1998,133.67
1/7/1998,131.52
1/8/1998,132.6
1/9/1998,131.98
1/12/1998,132.66
1/13/1998,131.4
1/14/1998,130.93
1/15/1998,129.81
1/16/1998,129.23
1/19/1998,129
1/20/1998,128.4
1/21/1998,126.99
1/22/1998,127.15
1/23/1998,125.55
1/26/1998,126.48
1/27/1998,125.33
1/28/1998,125.03
1/29/1998,125.8
1/30/1998,127
2/2/1998,126.4
2/3/1998,125.78
2/4/1998,123.68
2/5/1998,123.55
2/6/1998,123.85
2/9/1998,124.08
2/10/1998,123.22
2/11/1998,123.49
2/12/1998,124.66
2/13/1998,125.14
2/16/1998,125.87
2/17/1998,126.5
2/18/1998,126.4
2/19/1998,125.92
2/20/1998,127.78
2/23/1998,127.79
2/24/1998,127.93
2/25/1998,128.48
2/26/1998,127.17
2/27/1998,126.1
3/2/1998,125.48
3/3/1998,126.18
3/4/1998,126.7
3/5/1998,127.86
3/6/1998,127.66
3/9/1998,127.78
3/10/1998,127.4
3/11/1998,129.4
3/12/1998,129.08
3/13/1998,127.8
3/16/1998,129.57
3/17/1998,128.8
3/18/1998,130.02
3/19/1998,130.79
3/20/1998,130.4
3/23/1998,130.45
3/24/1998,130.27
3/25/1998,128.82
3/26/1998,128.41
3/27/1998,130.3
3/30/1998,131.92
3/31/1998,133.1
4/1/1998,133.6
4/2/1998,133.67
4/3/1998,135.15
4/6/1998,134.7
4/7/1998,133.43
4/8/1998,131.35
4/9/1998,131.3
4/10/1998,128.62
4/13/1998,129.54
4/14/1998,129.47
4/15/1998,130.32
4/16/1998,131.73
4/17/1998,131.7
4/20/1998,132.1
4/21/1998,131.26
4/22/1998,130.41
4/23/1998,129.95
4/24/1998,131.13
4/27/1998,132.25
4/28/1998,132.2
4/29/1998,132.23
4/30/1998,132.72
5/1/1998,133.4
5/4/1998,132.98
5/5/1998,131.53
5/6/1998,133.12
5/7/1998,133.27
5/8/1998,132.85
5/11/1998,132.85
5/12/1998,133.95
5/13/1998,134.05
5/14/1998,133.63
5/15/1998,134.42
5/18/1998,136.1
5/19/1998,136.38
5/20/1998,135.95
5/21/1998,134.97
5/22/1998,135.8
5/25/1998,136.93
5/26/1998,137.8
5/27/1998,137.45
5/28/1998,138.75
5/29/1998,138.75
6/1/1998,139.62
6/2/1998,138.75
6/3/1998,138.65
6/4/1998,138.46
6/5/1998,139.85
6/8/1998,140.73
6/9/1998,140.15
6/10/1998,141.54
6/11/1998,143.95
6/12/1998,144.15
6/15/1998,146.15
6/16/1998,143.24
6/17/1998,136.66
6/18/1998,137.65
6/19/1998,137.08
6/22/1998,137.85
6/23/1998,139.25
6/24/1998,141.23
6/25/1998,142.17
6/26/1998,142.1
6/29/1998,141.83
6/30/1998,138.7
7/1/1998,138.05
7/2/1998,140.7
7/3/1998,139.42
7/6/1998,140.07
7/7/1998,138.7
7/8/1998,139.4
7/9/1998,141.05
7/10/1998,141.35
7/13/1998,141.1
7/14/1998,139.93
7/15/1998,140.35
7/16/1998,140.08
7/17/1998,139.6
7/20/1998,138.98
7/21/1998,140.27
7/22/1998,141.17
7/23/1998,141.28
7/24/1998,141.65
7/27/1998,142.45
7/28/1998,141.1
7/29/1998,142.36
7/30/1998,143.7
7/31/1998,144.75
8/3/1998,145.6
8/4/1998,144.84
8/5/1998,143.87
8/6/1998,144.35
8/7/1998,146.2
8/10/1998,146.28
8/11/1998,147.24
8/12/1998,146.15
8/13/1998,144.96
8/14/1998,146.4
8/17/1998,146.09
8/18/1998,144.9
8/19/1998,143.72
8/20/1998,142.86
8/21/1998,144.58
8/24/1998,143.68
8/25/1998,144.11
8/26/1998,144.13
8/27/1998,141.92
8/28/1998,141.75
8/31/1998,139.25
9/1/1998,136.65
9/2/1998,137.8
9/3/1998,134.3
9/4/1998,133.7
9/7/1998,131.85
9/8/1998,132.08
9/9/1998,135.85
9/10/1998,134.55
9/11/1998,130.9
9/14/1998,132.05
9/15/1998,134.02
9/16/1998,134.27
9/17/1998,131.9
9/18/1998,132.65
9/21/1998,134.54
9/22/1998,135.47
9/23/1998,135.6
9/24/1998,134.8
9/25/1998,136.14
9/28/1998,135.88
9/29/1998,134.37
9/30/1998,136.43
10/1/1998,135.92
10/2/1998,135.5
10/5/1998,134.25
10/6/1998,129.98
10/7/1998,121.25
10/8/1998,118.8
10/9/1998,116.6
10/12/1998,117.45
10/13/1998,118.8
10/14/1998,118.65
10/15/1998,115.6
10/16/1998,115.22
10/19/1998,114.33
10/20/1998,116.48
10/21/1998,117.05
10/22/1998,117.3
10/23/1998,118.02
10/26/1998,119.28
10/27/1998,117.92
10/28/1998,118.03
10/29/1998,116.69
10/30/1998,115.8
11/2/1998,114.8
11/3/1998,115.23
11/4/1998,116.66
11/5/1998,117.88
11/6/1998,119.05
11/9/1998,121.8
11/10/1998,122.25
11/11/1998,121.88
11/12/1998,121.78
11/13/1998,122.78
11/16/1998,120.2
11/17/1998,121.04
11/18/1998,121.62
11/19/1998,119.6
11/20/1998,120.35
11/23/1998,120.96
11/24/1998,121.1
11/25/1998,121.67
11/26/1998,121.9
11/27/1998,122.99
11/30/1998,122.99
12/1/1998,122.07
12/2/1998,120.1
12/3/1998,118.3
12/4/1998,118.68
12/7/1998,119.65
12/8/1998,119.11
12/9/1998,117.85
12/10/1998,117.03
12/11/1998,116.55
12/14/1998,115.55
12/15/1998,116.63
12/16/1998,116.87
12/17/1998,116.17
12/18/1998,116.08
12/21/1998,116.13
12/22/1998,116.55
12/23/1998,115.86
12/24/1998,116.14
12/25/1998,116.55
12/28/1998,115.92
12/29/1998,115.44
12/30/1998,115
12/31/1998,113.2
1/4/1999,111.85
1/5/1999,111.4
1/6/1999,112.92
1/7/1999,111.09
1/8/1999,110.98
1/11/1999,108.61
1/12/1999,112.35
1/13/1999,113.09
1/14/1999,113.65
1/15/1999,113.99
1/18/1999,114.25
1/19/1999,113.4
1/20/1999,112.82
1/21/1999,113.6
1/22/1999,114.42
1/25/1999,114.05
1/26/1999,113.75
1/27/1999,115.65
1/28/1999,116.35
1/29/1999,116.2
2/1/1999,115
2/2/1999,112.1
2/3/1999,112.88
2/4/1999,112.05
2/5/1999,113.2
2/8/1999,114.55
2/9/1999,114.08
2/10/1999,114.42
2/11/1999,114.63
2/12/1999,114.05
2/15/1999,115.48
2/16/1999,118.64
2/17/1999,118.92
2/18/1999,119.71
2/19/1999,121.03
2/22/1999,120.98
2/23/1999,120.82
2/24/1999,121.48
2/25/1999,119.72
2/26/1999,118.95
3/1/1999,119.85
3/2/1999,120.1
3/3/1999,121.85
3/4/1999,123.22
3/5/1999,122.75
3/8/1999,121.63
3/9/1999,121
3/10/1999,119.75
3/11/1999,119.11
3/12/1999,118.7
3/15/1999,117.72
3/16/1999,117.58
3/17/1999,118.13
3/18/1999,117.46
3/19/1999,117.1
3/22/1999,118.14
3/23/1999,118.25
3/24/1999,117.93
3/25/1999,118.17
3/26/1999,120.2
3/29/1999,120.2
3/30/1999,120.33
3/31/1999,118.8
4/1/1999,120.67
4/2/1999,120.75
4/5/1999,121.71
4/6/1999,120.63
4/7/1999,121.3
4/8/1999,121.12
4/9/1999,120.85
4/12/1999,120.34
4/13/1999,119.71
4/14/1999,118.72
4/15/1999,119.12
4/16/1999,117.72
4/19/1999,117.55
4/20/1999,118.93
4/21/1999,119.75
4/22/1999,119.44
4/23/1999,119.2
4/26/1999,119.24
4/27/1999,120.26
4/28/1999,119.07
4/29/1999,119.13
4/30/1999,119.45
5/3/1999,120.28
5/4/1999,120.77
5/5/1999,120.44
5/6/1999,120.53
5/7/1999,120.78
5/10/1999,120.53
5/11/1999,120.92
5/12/1999,120.9
5/13/1999,121.72
5/14/1999,122.83
5/17/1999,123.55
5/18/1999,123.24
5/19/1999,124.27
5/20/1999,124.37
5/21/1999,123.92
5/24/1999,123.15
5/25/1999,122.28
5/26/1999,122.34
5/27/1999,120.35
5/28/1999,121.46
5/31/1999,121.49
6/1/1999,120.7
6/2/1999,121.45
6/3/1999,121.45
6/4/1999,122.15
6/7/1999,120.77
6/8/1999,119.15
6/9/1999,119.09
6/10/1999,118.85
6/11/1999,117.92
6/14/1999,120.56
6/15/1999,120.38
6/16/1999,120.39
6/17/1999,119.4
6/18/1999,120.4
6/21/1999,122.35
6/22/1999,121.65
6/23/1999,121.94
6/24/1999,121.92
6/25/1999,121.37
6/28/1999,121.45
6/29/1999,120.95
6/30/1999,121.1
7/1/1999,120.79
7/2/1999,120.92
7/5/1999,122.4
7/6/1999,122.05
7/7/1999,122.27
7/8/1999,122.5
7/9/1999,122.32
7/12/1999,122.12
7/13/1999,121.23
7/14/1999,120.69
7/15/1999,120.97
7/16/1999,120.94
7/19/1999,118.15
7/20/1999,118.92
7/21/1999,118.22
7/22/1999,116.81
7/23/1999,116.47
7/26/1999,116.8
7/27/1999,116.44
7/28/1999,116.05
7/29/1999,115.4
7/30/1999,114.5
8/2/1999,114.37
8/3/1999,115.32
8/4/1999,114.3
8/5/1999,114.42
8/6/1999,114.79
8/9/1999,115.09
8/10/1999,114.79
8/11/1999,115.35
8/12/1999,115.25
8/13/1999,115.71
8/16/1999,114.54
8/17/1999,113.86
8/18/1999,111.9
8/19/1999,111.63
8/20/1999,111.23
8/23/1999,111.64
8/24/1999,110.93
8/25/1999,111.02
8/26/1999,111.5
8/27/1999,111.4
8/30/1999,110.58
8/31/1999,109.7
9/1/1999,109.18
9/2/1999,109.12
9/3/1999,109.85
9/6/1999,109.63
9/7/1999,110.75
9/8/1999,111.11
9/9/1999,108
9/10/1999,108.8
9/13/1999,106.62
9/14/1999,105.85
9/15/1999,104.65
9/16/1999,105.22
9/17/1999,107.15
9/20/1999,106.05
9/21/1999,104.8
9/22/1999,104.2
9/23/1999,103.65
9/24/1999,103.9
9/27/1999,105.84
9/28/1999,106.48
9/29/1999,107.04
9/30/1999,106.32
10/1/1999,104.96
10/4/1999,106.17
10/5/1999,106.31
10/6/1999,107.4
10/7/1999,107.2
10/8/1999,107.38
10/11/1999,106.87
10/12/1999,106.1
10/13/1999,106.53
10/14/1999,107.36
10/15/1999,105.3
10/18/1999,105.37
10/19/1999,105.36
10/20/1999,106.43
10/21/1999,105.93
10/22/1999,105.9
10/25/1999,105.32
10/26/1999,104.81
10/27/1999,104.3
10/28/1999,104.97
10/29/1999,104.1
11/1/1999,104.12
11/2/1999,104.19
11/3/1999,104.96
11/4/1999,104.89
11/5/1999,106.01
11/8/1999,105.23
11/9/1999,104.87
11/10/1999,104.63
11/11/1999,104.84
11/12/1999,105.24
11/15/1999,104.75
11/16/1999,105.87
11/17/1999,105.5
11/18/1999,105.9
11/19/1999,106.3
11/22/1999,104.67
11/23/1999,104.35
11/24/1999,104.66
11/25/1999,104.27
11/26/1999,101.75
11/29/1999,102.33
11/30/1999,102.12
12/1/1999,102.69
12/2/1999,102.74
12/3/1999,102.67
12/6/1999,103.03
12/7/1999,102.37
12/8/1999,102.88
12/9/1999,102.39
12/10/1999,102.18
12/13/1999,103.18
12/14/1999,103.47
12/15/1999,103.71
12/16/1999,103.18
12/17/1999,103.05
12/20/1999,102.43
12/21/1999,102.13
12/22/1999,101.68
12/23/1999,102
12/24/1999,102.89
12/27/1999,102.18
12/28/1999,102.35
12/29/1999,102.15
12/30/1999,102.37
12/31/1999,102.21
1/3/2000,101.56
1/4/2000,103.25
1/5/2000,104.27
1/6/2000,105.31
1/7/2000,105.35
1/10/2000,105.1
1/11/2000,106.07
1/12/2000,105.9
1/13/2000,106.04
1/14/2000,105.78
1/17/2000,104.8
1/18/2000,105.65
1/19/2000,105.3
1/20/2000,105.33
1/21/2000,104.68
1/24/2000,105.65
1/25/2000,105.97
1/26/2000,105.69
1/27/2000,105.15
1/28/2000,107.08
1/31/2000,107.36
2/1/2000,107.79
2/2/2000,108.11
2/3/2000,107.56
2/4/2000,107.16
2/7/2000,108.67
2/8/2000,109.49
2/9/2000,108.72
2/10/2000,109.2
2/11/2000,108.75
2/14/2000,108.88
2/15/2000,109.16
2/16/2000,109.35
2/17/2000,110.62
2/18/2000,110.92
2/21/2000,111.26
2/22/2000,110.82
2/23/2000,111.19
2/24/2000,111.27
2/25/2000,110.3
2/28/2000,109.48
2/29/2000,110.19
3/1/2000,107.13
3/2/2000,107.73
3/3/2000,107.72
3/6/2000,107.39
3/7/2000,106.07
3/8/2000,107.21
3/9/2000,106.6
3/10/2000,106.23
3/13/2000,105.61
3/14/2000,105.2
3/15/2000,105.64
3/16/2000,105.5
3/17/2000,106.7
3/20/2000,106.4
3/21/2000,106.85
3/22/2000,107.02
3/23/2000,107.32
3/24/2000,106.84
3/27/2000,106.69
3/28/2000,105.79
3/29/2000,105.69
3/30/2000,105.35
3/31/2000,102.75
4/3/2000,104.85
4/4/2000,105.2
4/5/2000,104.9
4/6/2000,104.72
4/7/2000,105.36
4/10/2000,106.41
4/11/2000,106.88
4/12/2000,105.74
4/13/2000,105.84
4/14/2000,104.75
4/17/2000,104.5
4/18/2000,104.68
4/19/2000,104.76
4/20/2000,105.66
4/21/2000,105.73
4/24/2000,105.76
4/25/2000,106.3
4/26/2000,106.25
4/27/2000,106.37
4/28/2000,108.16
5/1/2000,108.72
5/2/2000,108.4
5/3/2000,108.97
5/4/2000,107.95
5/5/2000,108.52
5/8/2000,108.97
5/9/2000,109.2
5/10/2000,109.53
5/11/2000,108.45
5/12/2000,108.34
5/15/2000,109.25
5/16/2000,109.6
5/17/2000,109.26
5/18/2000,108.65
5/19/2000,106.98
5/22/2000,107.09
5/23/2000,106.41
5/24/2000,107.79
5/25/2000,107.3
5/26/2000,107.11
5/29/2000,107
5/30/2000,106.5
5/31/2000,107.61
6/1/2000,108.49
6/2/2000,108
6/5/2000,107.32
6/6/2000,105.77
6/7/2000,105.32
6/8/2000,106.03
6/9/2000,106.85
6/12/2000,106.82
6/13/2000,106.88
6/14/2000,106.58
6/15/2000,106.43
6/16/2000,106.37
6/19/2000,105.88
6/20/2000,105.53
6/21/2000,105.55
6/22/2000,104.53
6/23/2000,104.74
6/26/2000,105.63
6/27/2000,105.3
6/28/2000,105.61
6/29/2000,105.23
6/30/2000,105.98
7/3/2000,105.66
7/4/2000,106.07
7/5/2000,106.92
7/6/2000,107.44
7/7/2000,107.84
7/10/2000,107.01
7/11/2000,107.05
7/12/2000,108.06
7/13/2000,108.1
7/14/2000,107.8
7/17/2000,108.03
7/18/2000,108.08
7/19/2000,108.27
7/20/2000,107.68
7/21/2000,108.88
7/24/2000,108.74
7/25/2000,109.07
7/26/2000,109.13
7/27/2000,109.12
7/28/2000,109.47
7/31/2000,109.39
8/1/2000,109.24
8/2/2000,108.85
8/3/2000,108.3
8/4/2000,108.57
8/7/2000,109.07
8/8/2000,108.62
8/9/2000,107.77
8/10/2000,108.66
8/11/2000,108.49
8/14/2000,109.38
8/15/2000,109.02
8/16/2000,108.55
8/17/2000,108.59
8/18/2000,108.37
8/21/2000,108.66
8/22/2000,108.28
8/23/2000,106.92
8/24/2000,106.83
8/25/2000,106.81
8/28/2000,106.45
8/29/2000,106.03
8/30/2000,106.5
8/31/2000,106.63
9/1/2000,105.96
9/4/2000,105.76
9/5/2000,105.79
9/6/2000,105.87
9/7/2000,105.08
9/8/2000,106.11
9/11/2000,105.99
9/12/2000,106.79
9/13/2000,107.1
9/14/2000,107.6
9/15/2000,107.07
9/18/2000,106.89
9/19/2000,106.97
9/20/2000,106.54
9/21/2000,106.54
9/22/2000,107.9
9/25/2000,107.74
9/26/2000,107.55
9/27/2000,107.31
9/28/2000,107.57
9/29/2000,108.05
10/2/2000,108.8
10/3/2000,108.8
10/4/2000,109.25
10/5/2000,109.08
10/6/2000,108.8
10/9/2000,108.75
10/10/2000,107.71
10/11/2000,107.73
10/12/2000,107.67
10/13/2000,107.78
10/16/2000,108.02
10/17/2000,107.99
10/18/2000,107.66
10/19/2000,108.33
10/20/2000,108.83
10/23/2000,108.22
10/24/2000,107.68
10/25/2000,108.21
10/26/2000,108.32
10/27/2000,108.62
10/30/2000,108.97
10/31/2000,108.96
11/1/2000,108.12
11/2/2000,108.09
11/3/2000,107.01
11/6/2000,107.38
11/7/2000,106.94
11/8/2000,107.24
11/9/2000,107.35
11/10/2000,107.91
11/13/2000,107.57
11/14/2000,108.15
11/15/2000,108.83
11/16/2000,108.98
11/17/2000,108.8
11/20/2000,109.82
11/21/2000,110.19
11/22/2000,110.21
11/23/2000,110.3
11/24/2000,111.3
11/27/2000,110.64
11/28/2000,110.08
11/29/2000,111.22
11/30/2000,110.34
12/1/2000,111.25
12/4/2000,110.91
12/5/2000,111.1
12/6/2000,110.29
12/7/2000,110.52
12/8/2000,110.96
12/11/2000,110.8
12/12/2000,111.41
12/13/2000,112.31
12/14/2000,112.11
12/15/2000,112.54
12/18/2000,112.1
12/19/2000,112.35
12/20/2000,112.74
12/21/2000,112.27
12/22/2000,112.86
12/25/2000,112.71
12/26/2000,113.58
12/27/2000,114.26
12/28/2000,114.46
12/29/2000,114.27
1/2/2001,114.45
1/3/2001,113.6
1/4/2001,115.68
1/5/2001,116.54
1/8/2001,115.98
1/9/2001,116.78
1/10/2001,116.44
1/11/2001,117.69
1/12/2001,118.45
1/15/2001,118.9
1/16/2001,117.65
1/17/2001,118.87
1/18/2001,117.91
1/19/2001,117.1
1/22/2001,116.29
1/23/2001,116.97
1/24/2001,117.77
1/25/2001,116.76
1/26/2001,117.27
1/29/2001,116.72
1/30/2001,115.86
1/31/2001,116.33
2/1/2001,115.58
2/2/2001,115.6
2/5/2001,114.77
2/6/2001,114.71
2/7/2001,116.3
2/8/2001,116.61
2/9/2001,117.52
2/12/2001,117.44
2/13/2001,116.67
2/14/2001,116.43
2/15/2001,115.39
2/16/2001,115.69
2/19/2001,115.99
2/20/2001,115.64
2/21/2001,116.5
2/22/2001,117.06
2/23/2001,115.82
2/26/2001,116.49
2/27/2001,116.11
2/28/2001,117.3
3/1/2001,117.4
3/2/2001,119.04
3/5/2001,119.09
3/6/2001,118.86
3/7/2001,119.99
3/8/2001,119.69
3/9/2001,119.52
3/12/2001,120.33
3/13/2001,119.69
3/14/2001,121.09
3/15/2001,122.34
3/16/2001,122.92
3/19/2001,122.95
3/20/2001,122.23
3/21/2001,123.33
3/22/2001,123.48
3/23/2001,122.64
3/26/2001,122.65
3/27/2001,122.13
3/28/2001,122.23
3/29/2001,123.65
3/30/2001,126.2
4/2/2001,126.75
4/3/2001,125.51
4/4/2001,125.21
4/5/2001,123.98
4/6/2001,123.74
4/9/2001,125.08
4/10/2001,124.33
4/11/2001,124.77
4/12/2001,123.56
4/13/2001,124.17
4/16/2001,124.33
4/17/2001,123.25
4/18/2001,122.06
4/19/2001,120.9
4/20/2001,122.51
4/23/2001,121.14
4/24/2001,122.24
4/25/2001,122.12
4/26/2001,123.22
4/27/2001,123.97
4/30/2001,123.49
5/1/2001,121.98
5/2/2001,121.3
5/3/2001,121.34
5/4/2001,121.31
5/7/2001,121.14
5/8/2001,121.18
5/9/2001,122.14
5/10/2001,122.63
5/11/2001,122.48
5/14/2001,123.27
5/15/2001,123.33
5/16/2001,123.51
5/17/2001,122.47
5/18/2001,123.48
5/21/2001,122.59
5/22/2001,122.83
5/23/2001,120.13
5/24/2001,119.89
5/25/2001,120.6
5/28/2001,121.04
5/29/2001,120.14
5/30/2001,120.28
5/31/2001,119.15
6/1/2001,119.26
6/4/2001,119.25
6/5/2001,120.22
6/6/2001,120.16
6/7/2001,120.15
6/8/2001,120.94
6/11/2001,121.88
6/12/2001,121.62
6/13/2001,122.05
6/14/2001,121.27
6/15/2001,122.89
6/18/2001,123.26
6/19/2001,122.79
6/20/2001,123.74
6/21/2001,124.61
6/22/2001,124.45
6/25/2001,123.8
6/26/2001,123.79
6/27/2001,124.34
6/28/2001,124.63
6/29/2001,124.67
7/2/2001,124.09
7/3/2001,124.38
7/4/2001,124.47
7/5/2001,125.68
7/6/2001,125.83
7/9/2001,125.25
7/10/2001,125.3
7/11/2001,124.33
7/12/2001,123.76
7/13/2001,124.93
7/16/2001,125.47
7/17/2001,124.83
7/18/2001,123.92
7/19/2001,123.27
7/20/2001,122.94
7/23/2001,124.41
7/24/2001,124.01
7/25/2001,123.55
7/26/2001,123.71
7/27/2001,123.46
7/30/2001,125.13
7/31/2001,125.03
8/1/2001,124.6
8/2/2001,123.65
8/3/2001,123.65
8/6/2001,123.87
8/7/2001,123.61
8/8/2001,123.59
8/9/2001,121.75
8/10/2001,121.99
8/13/2001,122.45
8/14/2001,121.74
8/15/2001,119.55
8/16/2001,120.36
8/17/2001,120.23
8/20/2001,120.71
8/21/2001,119.53
8/22/2001,120.38
8/23/2001,119.83
8/24/2001,120.01
8/27/2001,119.87
8/28/2001,120.03
8/29/2001,120.14
8/30/2001,119.37
8/31/2001,118.75
9/3/2001,118.74
9/4/2001,119.24
9/5/2001,120.64
9/6/2001,120.84
9/7/2001,120
9/10/2001,121
9/11/2001,119.17
9/12/2001,119.49
9/13/2001,118.85
9/14/2001,117.35
9/17/2001,117.85
9/18/2001,117.24
9/19/2001,117.57
9/20/2001,116.24
9/21/2001,116.57
9/24/2001,117.49
9/25/2001,117.48
9/26/2001,117.7
9/27/2001,119.7
9/28/2001,119.53
10/1/2001,120.16
10/2/2001,120.74
10/3/2001,120.6
10/4/2001,120.44
10/5/2001,120.5
10/8/2001,119.83
10/9/2001,120.07
10/10/2001,120.35
10/11/2001,121.36
10/12/2001,121.11
10/15/2001,120.8
10/16/2001,121.25
10/17/2001,121.23
10/18/2001,121.06
10/19/2001,121.2
10/22/2001,122.42
10/23/2001,122.54
10/24/2001,122.75
10/25/2001,122.84
10/26/2001,122.66
10/29/2001,121.94
10/30/2001,121.94
10/31/2001,122.37
11/1/2001,121.96
11/2/2001,121.67
11/5/2001,121.7
11/6/2001,121.15
11/7/2001,120.89
11/8/2001,120.11
11/9/2001,120.35
11/12/2001,120.4
11/13/2001,121.64
11/14/2001,121.55
11/15/2001,122.28
11/16/2001,122.9
11/19/2001,123.24
11/20/2001,122.55
11/21/2001,123.09
11/22/2001,123.93
11/23/2001,124.26
11/26/2001,124.05
11/27/2001,123.91
11/28/2001,123.08
11/29/2001,123.83
11/30/2001,123.37
12/3/2001,124.06
